"TimeElapsed","time","territoryName","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Party","Mandates","Percentage","validVotesPercentage","Votes","Hondt","FinalMandates"
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PPD/PSD",0,13.29,13.82,8544,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"B.E.",0,9.08,9.44,5833,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"CDS-PP",0,2.3,2.39,1480,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"CH",0,2.04,2.12,1313,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PAN",0,1.97,2.05,1269,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PCTP/MRPP",0,1.35,1.4,865,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"L",0,0.62,0.64,397,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"IL",0,0.43,0.45,279,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"A",0,0.39,0.41,252,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PNR",0,0.31,0.32,200,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"MPT",0,0.26,0.27,169,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"NC",0,0.18,0.19,118,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PDR",0,0.16,0.16,101,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PPM",0,0.15,0.15,95,0,0
120,2019-10-06 22:10:01,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PTP",0,0.11,0.12,73,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PS",6,36.74,38.6,155438,8,8
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PPD/PSD",5,34.25,35.98,144900,8,8
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"B.E.",1,8.65,9.09,36587,2,2
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"CDS-PP",0,4.15,4.36,17545,1,1
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PCP-PEV",0,3.86,4.05,16320,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PAN",0,2.5,2.63,10573,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"IL",0,0.78,0.82,3284,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"R.I.R.",0,0.76,0.79,3200,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"CH",0,0.66,0.69,2788,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"L",0,0.65,0.68,2757,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PCTP/MRPP",0,0.5,0.52,2102,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"A",0,0.46,0.48,1949,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"MPT",0,0.21,0.22,895,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"NC",0,0.21,0.22,903,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PNR",0,0.18,0.19,754,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PDR",0,0.14,0.14,579,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PURP",0,0.12,0.12,490,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PTP",0,0.11,0.12,483,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"MAS",0,0.1,0.1,411,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"JPP",0,0.09,0.09,380,0,0
120,2019-10-06 22:10:01,"Braga",12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,"PPM",0,0.09,0.09,368,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PPD/PSD",1,40.93,42.78,23472,2,2
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PS",0,36.88,38.55,21152,1,1
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"B.E.",0,5.86,6.12,3360,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"CDS-PP",0,4.46,4.66,2555,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PCP-PEV",0,1.94,2.03,1114,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PAN",0,1.23,1.28,704,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"CH",0,0.8,0.84,461,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"R.I.R.",0,0.56,0.59,323,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PCTP/MRPP",0,0.49,0.51,282,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"A",0,0.46,0.48,266,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"L",0,0.42,0.44,241,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"IL",0,0.4,0.42,232,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PURP",0,0.29,0.31,169,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PNR",0,0.27,0.29,157,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"NC",0,0.19,0.2,109,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PDR",0,0.19,0.2,108,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PTP",0,0.17,0.18,99,0,0
120,2019-10-06 22:10:01,"Bragança",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2,46.9,134747,63194,"PPM",0,0.12,0.12,68,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PS",3,40.88,42.93,38302,3,3
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PPD/PSD",1,26.33,27.66,24674,1,1
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"B.E.",0,11.05,11.6,10352,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PCP-PEV",0,4.75,4.99,4451,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"CDS-PP",0,3.71,3.9,3479,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PAN",0,2.38,2.5,2231,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"CH",0,1.27,1.33,1187,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"L",0,0.89,0.93,834,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"A",0,0.76,0.8,715,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PCTP/MRPP",0,0.74,0.78,694,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"IL",0,0.58,0.61,543,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"R.I.R.",0,0.58,0.61,541,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PURP",0,0.29,0.31,273,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PNR",0,0.26,0.28,246,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"MPT",0,0.24,0.25,226,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PPM",0,0.2,0.21,183,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PTP",0,0.17,0.18,157,0,0
120,2019-10-06 22:10:01,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PDR",0,0.13,0.14,125,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PS",2,40.2,42.51,68766,5,5
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PPD/PSD",1,26.24,27.76,44894,3,3
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"B.E.",0,10.86,11.48,18574,1,1
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PCP-PEV",0,5.24,5.54,8965,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"CDS-PP",0,3.27,3.46,5592,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PAN",0,2.56,2.71,4385,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"A",0,1.05,1.11,1792,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"CH",0,0.95,1,1621,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"L",0,0.85,0.9,1460,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"IL",0,0.72,0.76,1234,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"R.I.R.",0,0.61,0.64,1037,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PCTP/MRPP",0,0.54,0.57,916,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PNR",0,0.31,0.33,538,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PDR",0,0.23,0.25,399,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"MPT",0,0.21,0.22,351,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PURP",0,0.21,0.22,357,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"NC",0,0.2,0.21,346,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"PPM",0,0.12,0.13,203,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"MAS",0,0.11,0.12,192,0,0
120,2019-10-06 22:10:01,"Coimbra",3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,"JPP",0,0.07,0.08,127,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PS",2,38.33,39.79,28371,2,2
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PCP-PEV",1,18.89,19.61,13980,1,1
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PPD/PSD",0,17.48,18.14,12937,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"B.E.",0,8.95,9.29,6624,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"CDS-PP",0,3.42,3.56,2535,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"CH",0,2.22,2.31,1645,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PAN",0,1.95,2.03,1446,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PCTP/MRPP",0,1.25,1.29,922,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"L",0,0.68,0.71,503,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"IL",0,0.66,0.69,490,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"A",0,0.62,0.64,459,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"R.I.R.",0,0.45,0.47,334,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"NC",0,0.42,0.44,311,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PNR",0,0.24,0.25,179,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PURP",0,0.21,0.22,154,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"MPT",0,0.19,0.2,143,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PPM",0,0.15,0.16,114,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PTP",0,0.11,0.12,82,0,0
120,2019-10-06 22:10:01,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PDR",0,0.09,0.1,70,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PS",3,36.69,38.46,62728,5,5
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PPD/PSD",2,22.39,23.47,38283,3,3
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"B.E.",1,12.29,12.88,21009,1,1
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PCP-PEV",0,7.07,7.41,12086,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PAN",0,4.77,5,8151,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"CDS-PP",0,3.8,3.99,6503,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"CH",0,2.14,2.25,3664,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"L",0,0.98,1.03,1683,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PCTP/MRPP",0,0.88,0.92,1499,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"IL",0,0.82,0.86,1403,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"A",0,0.76,0.8,1301,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"R.I.R.",0,0.59,0.62,1009,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"MPT",0,0.43,0.45,731,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"NC",0,0.42,0.44,723,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PNR",0,0.42,0.44,722,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PURP",0,0.29,0.3,497,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PPM",0,0.24,0.25,403,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PDR",0,0.21,0.22,351,0,0
120,2019-10-06 22:10:01,"Faro",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,"PTP",0,0.21,0.22,353,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"PS",2,37.55,39.66,28783,2,2
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"PPD/PSD",1,34.37,36.3,26343,1,1
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"B.E.",0,7.81,8.25,5990,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"CDS-PP",0,4.99,5.27,3823,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"PCP-PEV",0,2.99,3.16,2295,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"PAN",0,1.6,1.69,1223,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"CH",0,1.48,1.56,1135,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"IL",0,0.6,0.64,461,0,0
120,2019-10-06 22:10:01,"Guarda",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,"R.I.R.",0,0.6,0.63,458,0,0
