TimeElapsed,time,territoryName,totalMandates,FinalMandates
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Portalegre,2,0
105,06-10-2019 21:55,Porto,12,17
105,06-10-2019 21:55,Porto,12,15
105,06-10-2019 21:55,Porto,12,4
105,06-10-2019 21:55,Porto,12,2
105,06-10-2019 21:55,Porto,12,1
105,06-10-2019 21:55,Porto,12,1
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Porto,12,0
105,06-10-2019 21:55,Santarém,5,4
105,06-10-2019 21:55,Santarém,5,3
105,06-10-2019 21:55,Santarém,5,1
105,06-10-2019 21:55,Santarém,5,1
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Santarém,5,0
105,06-10-2019 21:55,Setúbal,1,9
105,06-10-2019 21:55,Setúbal,1,3
105,06-10-2019 21:55,Setúbal,1,3
105,06-10-2019 21:55,Setúbal,1,2
105,06-10-2019 21:55,Setúbal,1,1
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Setúbal,1,0
105,06-10-2019 21:55,Viana do Castelo,4,3
105,06-10-2019 21:55,Viana do Castelo,4,3
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Viana do Castelo,4,0
105,06-10-2019 21:55,Vila Real,2,3
105,06-10-2019 21:55,Vila Real,2,2
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Vila Real,2,0
105,06-10-2019 21:55,Viseu,4,4
105,06-10-2019 21:55,Viseu,4,4
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
105,06-10-2019 21:55,Viseu,4,0
110,06-10-2019 22:00,Território Nacional,82,106
110,06-10-2019 22:00,Território Nacional,82,77
110,06-10-2019 22:00,Território Nacional,82,19
110,06-10-2019 22:00,Território Nacional,82,12
110,06-10-2019 22:00,Território Nacional,82,5
110,06-10-2019 22:00,Território Nacional,82,4
110,06-10-2019 22:00,Território Nacional,82,1
110,06-10-2019 22:00,Território Nacional,82,1
110,06-10-2019 22:00,Território Nacional,82,1
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Território Nacional,82,0
110,06-10-2019 22:00,Açores,2,3
110,06-10-2019 22:00,Açores,2,2
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Açores,2,0
110,06-10-2019 22:00,Aveiro,4,6
110,06-10-2019 22:00,Aveiro,4,7
110,06-10-2019 22:00,Aveiro,4,2
110,06-10-2019 22:00,Aveiro,4,1
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Aveiro,4,0
110,06-10-2019 22:00,Beja,3,2
110,06-10-2019 22:00,Beja,3,1
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Beja,3,0
110,06-10-2019 22:00,Braga,11,8
110,06-10-2019 22:00,Braga,11,8
110,06-10-2019 22:00,Braga,11,2
110,06-10-2019 22:00,Braga,11,1
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Braga,11,0
110,06-10-2019 22:00,Bragança,1,2
110,06-10-2019 22:00,Bragança,1,1
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Bragança,1,0
110,06-10-2019 22:00,Castelo Branco,4,3
110,06-10-2019 22:00,Castelo Branco,4,1
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Castelo Branco,4,0
110,06-10-2019 22:00,Coimbra,3,5
110,06-10-2019 22:00,Coimbra,3,3
110,06-10-2019 22:00,Coimbra,3,1
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Coimbra,3,0
110,06-10-2019 22:00,Évora,3,2
110,06-10-2019 22:00,Évora,3,1
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Évora,3,0
110,06-10-2019 22:00,Faro,3,5
110,06-10-2019 22:00,Faro,3,3
110,06-10-2019 22:00,Faro,3,1
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Faro,3,0
110,06-10-2019 22:00,Guarda,3,2
110,06-10-2019 22:00,Guarda,3,1
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Guarda,3,0
110,06-10-2019 22:00,Leiria,4,5
110,06-10-2019 22:00,Leiria,4,4
110,06-10-2019 22:00,Leiria,4,1
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Leiria,4,0
110,06-10-2019 22:00,Lisboa,4,20
110,06-10-2019 22:00,Lisboa,4,12
110,06-10-2019 22:00,Lisboa,4,5
110,06-10-2019 22:00,Lisboa,4,4
110,06-10-2019 22:00,Lisboa,4,2
110,06-10-2019 22:00,Lisboa,4,2
110,06-10-2019 22:00,Lisboa,4,1
110,06-10-2019 22:00,Lisboa,4,1
110,06-10-2019 22:00,Lisboa,4,1
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Lisboa,4,0
110,06-10-2019 22:00,Madeira,2,3
110,06-10-2019 22:00,Madeira,2,3
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Madeira,2,0
110,06-10-2019 22:00,Portalegre,2,2
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Portalegre,2,0
110,06-10-2019 22:00,Porto,14,17
110,06-10-2019 22:00,Porto,14,15
110,06-10-2019 22:00,Porto,14,4
110,06-10-2019 22:00,Porto,14,2
110,06-10-2019 22:00,Porto,14,1
110,06-10-2019 22:00,Porto,14,1
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Porto,14,0
110,06-10-2019 22:00,Santarém,5,4
110,06-10-2019 22:00,Santarém,5,3
110,06-10-2019 22:00,Santarém,5,1
110,06-10-2019 22:00,Santarém,5,1
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Santarém,5,0
110,06-10-2019 22:00,Setúbal,1,9
110,06-10-2019 22:00,Setúbal,1,3
110,06-10-2019 22:00,Setúbal,1,3
110,06-10-2019 22:00,Setúbal,1,2
110,06-10-2019 22:00,Setúbal,1,1
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Setúbal,1,0
110,06-10-2019 22:00,Viana do Castelo,6,3
110,06-10-2019 22:00,Viana do Castelo,6,3
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Viana do Castelo,6,0
110,06-10-2019 22:00,Vila Real,2,3
110,06-10-2019 22:00,Vila Real,2,2
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Vila Real,2,0
110,06-10-2019 22:00,Viseu,8,4
110,06-10-2019 22:00,Viseu,8,4
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
110,06-10-2019 22:00,Viseu,8,0
115,06-10-2019 22:05,Território Nacional,87,106
115,06-10-2019 22:05,Território Nacional,87,77
115,06-10-2019 22:05,Território Nacional,87,19
115,06-10-2019 22:05,Território Nacional,87,12
115,06-10-2019 22:05,Território Nacional,87,5
115,06-10-2019 22:05,Território Nacional,87,4
115,06-10-2019 22:05,Território Nacional,87,1
115,06-10-2019 22:05,Território Nacional,87,1
115,06-10-2019 22:05,Território Nacional,87,1
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Território Nacional,87,0
115,06-10-2019 22:05,Açores,2,3
115,06-10-2019 22:05,Açores,2,2
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Açores,2,0
115,06-10-2019 22:05,Aveiro,5,6
115,06-10-2019 22:05,Aveiro,5,7
115,06-10-2019 22:05,Aveiro,5,2
115,06-10-2019 22:05,Aveiro,5,1
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Aveiro,5,0
115,06-10-2019 22:05,Beja,3,2
115,06-10-2019 22:05,Beja,3,1
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Beja,3,0
115,06-10-2019 22:05,Braga,11,8
115,06-10-2019 22:05,Braga,11,8
115,06-10-2019 22:05,Braga,11,2
115,06-10-2019 22:05,Braga,11,1
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
115,06-10-2019 22:05,Braga,11,0
